"","date","UNDE_LAI","BiomassC","RootsC","SoilC","CWD_C","Lf","nee","allocation","turnover"
"42",2016-11-04,0.556877323420074,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"43",2016-11-05,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"44",2016-11-06,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"45",2016-11-07,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"46",2016-11-08,0.562081784386617,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"47",2016-11-09,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"48",2016-11-10,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"49",2016-11-11,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"50",2016-11-12,0.550557620817844,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"51",2016-11-13,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"52",2016-11-14,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"53",2016-11-15,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"54",2016-11-16,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"55",2016-11-17,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"56",2016-11-18,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"57",2016-11-19,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"58",2016-11-20,0.503076923076923,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"59",2016-11-21,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"60",2016-11-22,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"61",2016-11-23,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"62",2016-11-24,0.230223880597015,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"63",2016-11-25,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"64",2016-11-26,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"65",2016-11-27,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"66",2016-11-28,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"67",2016-11-29,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"68",2016-11-30,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"69",2016-12-01,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"70",2016-12-02,0.418292682926829,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"71",2016-12-03,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"72",2016-12-04,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"73",2016-12-05,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"74",2016-12-06,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"75",2016-12-07,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"76",2016-12-08,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"77",2016-12-09,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"78",2016-12-10,0.276543209876543,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"79",2016-12-11,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"80",2016-12-12,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"81",2016-12-13,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"82",2016-12-14,0.319480519480519,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"83",2016-12-15,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"84",2016-12-16,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"85",2016-12-17,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"86",2016-12-18,0.295789473684211,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"87",2016-12-19,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"88",2016-12-20,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"89",2016-12-21,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"90",2016-12-22,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"91",2016-12-23,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"92",2016-12-24,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"93",2016-12-25,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"94",2016-12-26,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"95",2016-12-27,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"96",2016-12-28,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"97",2016-12-29,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"98",2016-12-30,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"99",2016-12-31,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"100",2017-01-01,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"101",2017-01-02,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"102",2017-01-03,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"103",2017-01-04,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"104",2017-01-05,0.389189189189189,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"105",2017-01-06,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"106",2017-01-07,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"107",2017-01-08,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"108",2017-01-09,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"109",2017-01-10,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"110",2017-01-11,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"111",2017-01-12,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"112",2017-01-13,0.344692737430168,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"113",2017-01-14,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"114",2017-01-15,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"115",2017-01-16,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"116",2017-01-17,0.34496644295302,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"117",2017-01-18,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"118",2017-01-19,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"119",2017-01-20,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"120",2017-01-21,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"121",2017-01-22,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"122",2017-01-23,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"123",2017-01-24,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"124",2017-01-25,0.172519083969466,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"125",2017-01-26,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"126",2017-01-27,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"127",2017-01-28,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"128",2017-01-29,0.195714285714286,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"129",2017-01-30,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"130",2017-01-31,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"131",2017-02-01,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"132",2017-02-02,0.362121212121212,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"133",2017-02-03,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"134",2017-02-04,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"135",2017-02-05,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"136",2017-02-06,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"137",2017-02-07,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"138",2017-02-08,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"139",2017-02-09,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"140",2017-02-10,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"141",2017-02-11,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"142",2017-02-12,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"143",2017-02-13,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"144",2017-02-14,0.259259259259259,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"145",2017-02-15,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"146",2017-02-16,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"147",2017-02-17,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"148",2017-02-18,0.288584474885845,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"149",2017-02-19,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"150",2017-02-20,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"151",2017-02-21,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"152",2017-02-22,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"153",2017-02-23,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"154",2017-02-24,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"155",2017-02-25,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"156",2017-02-26,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"157",2017-02-27,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"158",2017-02-28,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"159",2017-03-01,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"160",2017-03-02,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"161",2017-03-03,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"162",2017-03-04,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"163",2017-03-05,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"164",2017-03-06,0.416532258064516,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"165",2017-03-07,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"166",2017-03-08,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"167",2017-03-09,NA,NA,NA,NA,NA,0.0772362045478179,1.32397736785004,0.00062981290516381,0.000595472892506383
"168",2017-03-10,0.334259259259259,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"169",2017-03-11,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"170",2017-03-12,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"171",2017-03-13,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"172",2017-03-14,0.395238095238095,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"173",2017-03-15,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"174",2017-03-16,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"175",2017-03-17,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"176",2017-03-18,0.365573770491803,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"177",2017-03-19,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"178",2017-03-20,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"179",2017-03-21,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"180",2017-03-22,0.359848484848485,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"181",2017-03-23,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"182",2017-03-24,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"183",2017-03-25,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"184",2017-03-26,0.456538461538462,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"185",2017-03-27,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"186",2017-03-28,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"187",2017-03-29,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"188",2017-03-30,0.565055762081784,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"189",2017-03-31,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"190",2017-04-01,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"191",2017-04-02,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"192",2017-04-03,0.645353159851301,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"193",2017-04-04,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"194",2017-04-05,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"195",2017-04-06,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"196",2017-04-07,0.68996282527881,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"197",2017-04-08,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"198",2017-04-09,NA,NA,NA,NA,NA,0.0772362045478179,2.00969066611671,0.00062981290516381,0.000595472892506383
"199",2017-04-10,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"200",2017-04-11,0.723048327137546,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"201",2017-04-12,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"202",2017-04-13,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"203",2017-04-14,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"204",2017-04-15,0.78955223880597,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"205",2017-04-16,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"206",2017-04-17,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"207",2017-04-18,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"208",2017-04-19,0.761338289962825,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"209",2017-04-20,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"210",2017-04-21,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"211",2017-04-22,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"212",2017-04-23,0.856652360515021,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"213",2017-04-24,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"214",2017-04-25,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"215",2017-04-26,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"216",2017-04-27,0.676579925650558,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"217",2017-04-28,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"218",2017-04-29,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"219",2017-04-30,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"220",2017-05-01,0.724163568773234,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"221",2017-05-02,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"222",2017-05-03,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"223",2017-05-04,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"224",2017-05-05,0.806319702602231,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"225",2017-05-06,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"226",2017-05-07,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"227",2017-05-08,NA,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"228",2017-05-09,1.07323420074349,NA,NA,NA,NA,0.0772362045478179,NA,0.00062981290516381,0.000595472892506383
"229",2017-05-10,NA,NA,NA,NA,NA,1.93042610208931,NA,0.00062981290516381,0.000595472892506383
"230",2017-05-11,NA,NA,NA,NA,NA,1.93042610208931,NA,0.00062981290516381,0.000595472892506383
"231",2017-05-12,NA,NA,NA,NA,NA,0.0701793154943561,NA,0.00062981290516381,0.000595472892506383
"232",2017-05-13,0.993308550185874,NA,NA,NA,NA,0.0701793154943561,NA,0.00062981290516381,0.000595472892506383
"233",2017-05-14,NA,NA,NA,NA,NA,0.0701793154943561,NA,0.00062981290516381,0.000595472892506383
"234",2017-05-15,NA,NA,NA,NA,NA,0.0701793154943561,NA,0.00062981290516381,0.000595472892506383
"235",2017-05-16,NA,NA,NA,NA,NA,0.0701793154943561,NA,0.00062981290516381,0.000595472892506383
"236",2017-05-17,NA,NA,NA,NA,NA,0.0701793154943561,NA,0.00062981290516381,0.000595472892506383
"237",2017-05-18,NA,NA,NA,NA,NA,0.0701793154943561,NA,0.00062981290516381,0.000595472892506383
"238",2017-05-19,NA,NA,NA,NA,NA,0.0701793154943561,NA,0.00062981290516381,0.000595472892506383
"239",2017-05-20,NA,NA,NA,NA,NA,0.0701793154943561,NA,0.00062981290516381,0.000595472892506383
"240",2017-05-21,0.82312925170068,NA,NA,NA,NA,0.0701793154943561,NA,0.00062981290516381,0.000595472892506383
"241",2017-05-22,NA,NA,NA,NA,NA,0.0701793154943561,NA,0.00062981290516381,0.000595472892506383
"242",2017-05-23,NA,NA,NA,NA,NA,0.0701793154943561,NA,0.00062981290516381,0.000595472892506383
"243",2017-05-24,NA,NA,NA,NA,NA,0.0701793154943561,NA,0.00062981290516381,0.000595472892506383
"244",2017-05-25,1.66,NA,NA,NA,NA,0.0701793154943561,NA,0.00062981290516381,0.000595472892506383
"245",2017-05-26,NA,NA,NA,NA,NA,0.0701793154943561,NA,0.00062981290516381,0.000595472892506383
"246",2017-05-27,NA,NA,NA,NA,NA,0.0701793154943561,NA,0.00062981290516381,0.000595472892506383
"247",2017-05-28,NA,NA,NA,NA,NA,0.0701793154943561,NA,0.00062981290516381,0.000595472892506383
"248",2017-05-29,3.17992565055762,NA,NA,NA,NA,0.0701793154943561,NA,0.00062981290516381,0.000595472892506383
